RetireYear,pca,tech,coolingwatertech,ctt,wst,cap
2100,p31,gas-CT,gas-CT,n,ww,518.5
2100,p31,hydro,hydro,n,ww,79.7
2100,p31,lfill-gas,lfill-gas_r_ww,r,ww,3.2
2100,p31,o-g-s,o-g-s_r_ww,r,ww,296.0
2100,p32,gas-CT,gas-CT,n,ww,112.0
2100,p32,hydro,hydro,n,ww,4.0
2100,p33,CoalOldScr,CoalOldScr_r_ww,r,ww,1138.0
2100,p33,coal-new,CoalOldScr_r_ww,r,ww,441.0
2100,p33,gas-CC,gas-CC_r_ww,r,ww,2025.6
2100,p33,gas-CT,gas-CT,n,ww,2097.8
2100,p33,hydro,hydro,n,ww,292.8
2100,p33,lfill-gas,lfill-gas_r_ww,r,ww,3.2
2100,p33,o-g-s,o-g-s_r_ww,r,ww,350.0
2100,p33,pumped-hydro,pumped-hydro,n,fsa,599.1
2100,p34,coal-new,CoalOldScr_r_ww,r,ww,750.0
2100,p34,gas-CC,gas-CC_r_ww,r,ww,460.0
2100,p34,gas-CT,gas-CT,n,ww,602.7
2100,p34,hydro,hydro,n,ww,356.40000000000003
2100,p34,o-g-s,o-g-s_r_ww,r,ww,55.0
2100,p35,gas-CT,gas-CT,n,ww,189.3
2100,p35,hydro,hydro,n,ww,198.0
2100,p36,CoalOldScr,CoalOldScr_r_ww,r,ww,1776.0
2100,p36,hydro,hydro,n,ww,510.0
2100,p37,gas-CT,gas-CT,n,ww,53.199999999999996
2100,p38,gas-CT,gas-CT,n,ww,759.5
2100,p38,hydro,hydro,n,ww,1594.0
2100,p39,gas-CT,gas-CT,n,ww,12.7
2100,p39,hydro,hydro,n,ww,38.0
2100,p4,hydro,hydro,n,ww,11051.0
2100,p4,pumped-hydro,pumped-hydro,n,fsa,314.0
2100,p40,CoalOldUns,CoalOldUns_r_ww,r,ww,1442.0
2100,p40,coal-new,CoalOldScr_r_ww,r,ww,60.0
2100,p40,gas-CC,gas-CC_r_ww,r,ww,220.0
2100,p40,gas-CT,gas-CT,n,ww,311.39999999999986
2100,p40,hydro,hydro,n,ww,238.7
2100,p40,o-g-s,o-g-s_r_ww,r,ww,140.0
2100,p41,CoalOldUns,CoalOldUns_r_ww,r,ww,1245.5
2100,p41,coal-new,CoalOldScr_r_ww,r,ww,691.0
2100,p41,gas-CC,gas-CC_r_ww,r,ww,118.19999999999999
2100,p41,gas-CT,gas-CT,n,ww,1276.5000000000002
2100,p41,lfill-gas,lfill-gas_r_ww,r,ww,6.3999999999999995
2100,p41,o-g-s,o-g-s_r_ww,r,ww,242.0
2100,p42,gas-CT,gas-CT,n,ww,63.099999999999994
2100,p42,hydro,hydro,n,ww,14.7
2100,p43,CoalOldUns,CoalOldUns_r_ww,r,ww,127.79999999999998
2100,p43,biopower,biopower_r_fg,r,fg,166.3
2100,p43,coal-new,CoalOldUns_r_ww,r,ww,7.6
2100,p43,coal-new,coal-new_r_ww,r,ww,364.0
2100,p43,gas-CC,gas-CC_r_ww,r,ww,1829.0
2100,p43,gas-CT,gas-CT,n,ww,1945.1999999999998
2100,p43,hydro,hydro,n,ww,169.80000000000007
2100,p43,lfill-gas,lfill-gas_r_ww,r,ww,68.69999999999997
2100,p43,o-g-s,o-g-s_r_ww,r,ww,100.8
2100,p44,gas-CT,gas-CT,n,ww,57.50000000000001
2100,p44,hydro,hydro,n,ww,1.1
2100,p45,coal-new,CoalOldScr_r_ww,r,ww,1522.0
2100,p45,gas-CC,gas-CC_r_ww,r,ww,518.8
2100,p45,gas-CT,gas-CT,n,ww,452.9
2100,p45,lfill-gas,lfill-gas_r_ww,r,ww,4.0
2100,p45,o-g-s,o-g-s_r_ww,r,ww,38.0
2100,p46,CoalOldUns,CoalOldUns_r_ww,r,ww,390.0
2100,p46,biopower,biopower_r_fg,r,fg,57.099999999999994
2100,p46,gas-CT,gas-CT,n,ww,383.8000000000002
2100,p46,hydro,hydro,n,ww,169.30000000000004
2100,p46,lfill-gas,lfill-gas_r_ww,r,ww,4.0
2100,p47,gas-CC,gas-CC_r_ww,r,ww,585.0
2100,p47,gas-CT,gas-CT,n,ww,280.0
2100,p47,o-g-s,o-g-s_r_ww,r,ww,295.0
2100,p48,CoalOldUns,CoalOldUns_r_ww,r,ww,1018.0
2100,p48,gas-CC,gas-CC_r_ww,r,ww,538.0
2100,p48,gas-CT,gas-CT,n,ww,601.1
2100,p48,o-g-s,o-g-s_r_ww,r,ww,477.0
2100,p5,biopower,biopower_r_fg,r,fg,17.5
2100,p5,gas-CC,gas-CC_r_ww,r,ww,2470.9
2100,p5,gas-CT,gas-CT,n,ww,33.8
2100,p5,hydro,hydro,n,ww,7703.899999999999
2100,p5,lfill-gas,lfill-gas_r_ww,r,ww,36.20000000000001
2100,p50,CoalOldScr,CoalOldScr_r_ww,r,ww,320.0
2100,p50,CoalOldUns,CoalOldUns_r_ww,r,ww,440.0
2100,p50,gas-CC,gas-CC_r_ww,r,ww,3586.7000000000003
2100,p50,gas-CT,gas-CT,n,ww,1008.9999999999999
2100,p50,hydro,hydro,n,ww,472.9
2100,p50,o-g-s,o-g-s_r_ww,r,ww,2983.8
2100,p51,CoalOldScr,CoalOldScr_r_ww,r,ww,492.0
2100,p51,CoalOldUns,CoalOldUns_r_ww,r,ww,1494.0
2100,p51,gas-CC,gas-CC_r_ww,r,ww,2765.3999999999996
2100,p51,gas-CT,gas-CT,n,ww,179.9
2100,p51,hydro,hydro,n,ww,460.19999999999993
2100,p51,lfill-gas,lfill-gas_r_ww,r,ww,15.600000000000001
2100,p51,o-g-s,o-g-s_r_ww,r,ww,1676.0
2100,p51,pumped-hydro,pumped-hydro,n,fsa,258.0
2100,p52,CoalOldScr,CoalOldScr_r_ww,r,ww,359.0
2100,p52,gas-CT,gas-CT,n,ww,190.10000000000002
2100,p52,o-g-s,o-g-s_r_ww,r,ww,93.0
2100,p53,coal-new,coal-new_r_ww,r,ww,2189.0
2100,p53,gas-CC,gas-CC_r_ww,r,ww,149.0
2100,p53,gas-CT,gas-CT,n,ww,2770.9000000000005
2100,p53,hydro,hydro,n,ww,2.4
2100,p53,lfill-gas,lfill-gas_r_ww,r,ww,7.1
2100,p53,o-g-s,o-g-s_r_ww,r,ww,552.5
2100,p54,coal-new,CoalOldScr_r_ww,r,ww,564.0
2100,p54,coal-new,coal-new_r_ww,r,ww,1582.0
2100,p54,gas-CC,gas-CC_r_ww,r,ww,846.9
2100,p54,gas-CT,gas-CT,n,ww,2060.6000000000004
2100,p54,o-g-s,o-g-s_r_ww,r,ww,127.49999999999999
2100,p55,CoalOldUns,CoalOldUns_r_ww,r,ww,184.0
2100,p55,gas-CC,gas-CC_r_ww,r,ww,495.0
2100,p55,gas-CT,gas-CT,n,ww,778.1
2100,p55,hydro,hydro,n,ww,284.5
2100,p55,lfill-gas,lfill-gas_r_ww,r,ww,3.0
2100,p55,pumped-hydro,pumped-hydro,n,fsa,186.0
2100,p56,gas-CC,gas-CC_r_ww,r,ww,162.0
2100,p56,gas-CT,gas-CT,n,ww,334.0
2100,p56,hydro,hydro,n,ww,741.5
2100,p56,lfill-gas,lfill-gas_r_ww,r,ww,4.0
2100,p57,CoalOldUns,CoalOldUns_r_ww,r,ww,1056.0
2100,p57,biopower,biopower_r_fg,r,fg,5.0
2100,p57,gas-CC,gas-CC_r_ww,r,ww,931.6
2100,p57,o-g-s,o-g-s_r_ww,r,ww,1225.0
2100,p58,CoalOldScr,CoalOldScr_r_ww,r,ww,204.0
2100,p58,CoalOldUns,CoalOldUns_r_ww,r,ww,2191.0
2100,p58,battery_4,battery_4,n,fsu,4.3
2100,p58,biopower,biopower_r_fg,r,fg,10.9
2100,p58,coal-new,CoalOldScr_r_ww,r,ww,626.0
2100,p58,gas-CC,gas-CC_r_ww,r,ww,5446.699999999999
2100,p58,gas-CT,gas-CT,n,ww,1823.0
2100,p58,hydro,hydro,n,ww,192.0
2100,p58,o-g-s,o-g-s_r_ww,r,ww,5283.28
2100,p59,gas-CC,gas-CC_r_ww,r,ww,367.0
2100,p59,gas-CT,gas-CT,n,ww,64.0
2100,p59,o-g-s,o-g-s_r_ww,r,ww,97.0
2100,p6,biopower,biopower_r_fg,r,fg,90.39999999999999
2100,p6,gas-CC,gas-CC_r_ww,r,ww,490.0
2100,p6,gas-CT,gas-CT,n,ww,100.0
2100,p6,hydro,hydro,n,ww,426.2
2100,p6,lfill-gas,lfill-gas_r_ww,r,ww,3.0
2100,p60,gas-CC,gas-CC_r_ww,r,ww,312.0
2100,p60,gas-CT,gas-CT,n,ww,402.0
2100,p61,battery_4,battery_4,n,fsu,4.0
2100,p61,gas-CT,gas-CT,n,ww,6.9
2100,p61,hydro,hydro,n,ww,58.0
2100,p62,gas-CC,gas-CC_r_ww,r,ww,1515.1999999999998
2100,p62,gas-CT,gas-CT,n,ww,321.0
2100,p63,CoalOldScr,CoalOldScr_r_ww,r,ww,4404.0
2100,p63,coal-new,coal-new_r_ww,r,ww,1710.0
2100,p63,gas-CC,gas-CC_r_ww,r,ww,9914.1
2100,p63,gas-CT,gas-CT,n,ww,599.5999999999999
2100,p63,hydro,hydro,n,ww,144.0
2100,p63,lfill-gas,lfill-gas_r_ww,r,ww,17.0
2100,p63,o-g-s,o-g-s_r_ww,r,ww,5171.5
2100,p64,CoalOldScr,CoalOldScr_r_ww,r,ww,435.0
2100,p64,gas-CC,gas-CC_r_ww,r,ww,5014.8
2100,p64,gas-CT,gas-CT,n,ww,794.2999999999997
2100,p64,hydro,hydro,n,ww,309.3
2100,p64,lfill-gas,lfill-gas_r_ww,r,ww,9.6
2100,p64,o-g-s,o-g-s_r_ww,r,ww,1123.2
2100,p65,CoalOldScr,CoalOldScr_r_ww,r,ww,951.0
2100,p65,CoalOldUns,CoalOldUns_r_ww,r,ww,1495.6
2100,p65,biopower,biopower_r_fg,r,fg,17.5
2100,p65,coal-new,coal-new_r_ww,r,ww,785.0
2100,p65,gas-CC,gas-CC_r_ww,r,ww,5777.3
2100,p65,gas-CT,gas-CT,n,ww,945.6999999999995
2100,p65,hydro,hydro,n,ww,36.5
2100,p65,lfill-gas,lfill-gas_r_ww,r,ww,18.0
2100,p65,o-g-s,o-g-s_r_ww,r,ww,1989.0
2100,p66,gas-CC,gas-CC_r_ww,r,ww,2954.000000000001
2100,p66,gas-CT,gas-CT,n,ww,1055.8999999999999
2100,p66,hydro,hydro,n,ww,140.0
2100,p66,lfill-gas,lfill-gas_r_ww,r,ww,3.4
2100,p66,o-g-s,o-g-s_r_ww,r,ww,3524.499999999999
2100,p67,CoalOldScr,CoalOldScr_r_ww,r,ww,610.0
2100,p67,CoalOldUns,CoalOldUns_r_ww,r,ww,1889.0
2100,p67,gas-CC,gas-CC_r_ww,r,ww,6862.8
2100,p67,gas-CT,gas-CT,n,ww,1980.0
2100,p67,o-g-s,o-g-s_r_ww,r,ww,1198.0
2100,p68,gas-CC,gas-CC_r_ww,r,ww,330.0
2100,p68,gas-CT,gas-CT,n,ww,1105.8
2100,p68,hydro,hydro,n,ww,6.6000000000000005
2100,p68,lfill-gas,lfill-gas_r_ww,r,ww,18.0
2100,p68,o-g-s,o-g-s_r_ww,r,ww,18.0
2100,p69,gas-CT,gas-CT,n,ww,378.6999999999999
2100,p69,o-g-s,o-g-s_r_ww,r,ww,56.6
2100,p7,hydro,hydro,n,ww,231.20000000000002
2100,p70,CoalOldScr,CoalOldScr_r_ww,r,ww,323.0
2100,p70,CoalOldUns,CoalOldUns_r_ww,r,ww,94.3
2100,p70,coal-new,CoalOldScr_r_ww,r,ww,878.0
2100,p70,gas-CC,gas-CC_r_ww,r,ww,526.8
2100,p70,gas-CT,gas-CT,n,ww,1244.1999999999991
2100,p70,hydro,hydro,n,ww,145.39999999999998
2100,p70,lfill-gas,lfill-gas_r_ww,r,ww,6.3999999999999995
2100,p70,o-g-s,o-g-s_r_ww,r,ww,449.79999999999995
2100,p71,gas-CT,gas-CT,n,ww,60.699999999999996
2100,p71,hydro,hydro,n,ww,27.0
2100,p71,pumped-hydro,pumped-hydro,n,fsa,31.0
2100,p72,CoalOldScr,CoalOldScr_r_ww,r,ww,240.0
2100,p72,CoalOldUns,CoalOldUns_r_ww,r,ww,4684.0
2100,p72,coal-new,coal-new_r_ww,r,ww,974.0
2100,p72,gas-CC,gas-CC_r_ww,r,ww,28.0
2100,p72,gas-CT,gas-CT,n,ww,1349.9999999999995
2100,p72,hydro,hydro,n,ww,234.0
2100,p72,lfill-gas,lfill-gas_r_ww,r,ww,4.7
2100,p72,o-g-s,o-g-s_r_ww,r,ww,38.0
2100,p73,pumped-hydro,pumped-hydro,n,fsa,440.0
2100,p74,biopower,biopower_r_fg,r,fg,17.7
2100,p74,gas-CT,gas-CT,n,ww,54.4
2100,p74,hydro,hydro,n,ww,106.70000000000002
2100,p75,CoalOldUns,CoalOldUns_r_ww,r,ww,327.0
2100,p75,biopower,biopower_r_fg,r,fg,44.0
2100,p75,coal-new,CoalOldScr_r_ww,r,ww,608.0
2100,p75,gas-CT,gas-CT,n,ww,555.4
2100,p75,hydro,hydro,n,ww,75.70000000000003
2100,p75,lfill-gas,lfill-gas_r_ww,r,ww,8.799999999999999
2100,p75,o-g-s,o-g-s_r_ww,r,ww,78.0
2100,p76,gas-CC,gas-CC_r_ww,r,ww,630.5
2100,p76,gas-CT,gas-CT,n,ww,707.3000000000001
2100,p76,hydro,hydro,n,ww,86.6
2100,p76,lfill-gas,lfill-gas_r_ww,r,ww,10.500000000000002
2100,p76,o-g-s,o-g-s_r_ww,r,ww,1.5
2100,p77,gas-CT,gas-CT,n,ww,16.8
2100,p77,hydro,hydro,n,ww,29.200000000000003
2100,p78,gas-CC,gas-CC_r_ww,r,ww,702.8000000000001
2100,p78,gas-CT,gas-CT,n,ww,550.7999999999998
2100,p78,lfill-gas,lfill-gas_r_ww,r,ww,3.0
2100,p78,o-g-s,o-g-s_r_ww,r,ww,94.0
2100,p79,coal-new,coal-new_r_ww,r,ww,633.0
2100,p79,gas-CC,gas-CC_r_ww,r,ww,1477.8000000000002
2100,p79,gas-CT,gas-CT,n,ww,1306.6999999999998
2100,p79,lfill-gas,lfill-gas_r_ww,r,ww,35.9
2100,p79,o-g-s,o-g-s_r_ww,r,ww,268.0
2100,p8,biopower,biopower_r_fg,r,fg,39.0
2100,p8,gas-CT,gas-CT,n,ww,5.0
2100,p8,hydro,hydro,n,ww,117.60000000000001
2100,p80,CoalOldUns,CoalOldUns_r_ww,r,ww,1199.0
2100,p80,coal-new,CoalOldScr_r_ww,r,ww,10.6
2100,p80,coal-new,CoalOldUns_r_ww,r,ww,21.2
2100,p80,gas-CC,gas-CC_r_ww,r,ww,1337.7
2100,p80,gas-CT,gas-CT,n,ww,7554.599999999998
2100,p80,hydro,hydro,n,ww,29.700000000000003
2100,p80,lfill-gas,lfill-gas_r_ww,r,ww,45.599999999999994
2100,p80,o-g-s,o-g-s_r_ww,r,ww,1378.0
2100,p81,coal-new,CoalOldScr_r_ww,r,ww,741.0
2100,p81,gas-CC,gas-CC_r_ww,r,ww,785.2
2100,p81,gas-CT,gas-CT,n,ww,1591.9000000000003
2100,p81,hydro,hydro,n,ww,4.3999999999999995
2100,p82,CoalOldUns,CoalOldUns_r_ww,r,ww,1536.0
2100,p82,coal-new,coal-new_r_ww,r,ww,208.0
2100,p82,gas-CT,gas-CT,n,ww,149.09999999999997
2100,p82,lfill-gas,lfill-gas_r_ww,r,ww,2.4000000000000004
2100,p83,CoalOldUns,CoalOldUns_r_ww,r,ww,1703.0
2100,p83,gas-CC,gas-CC_r_ww,r,ww,624.3
2100,p83,gas-CT,gas-CT,n,ww,1566.6999999999985
2100,p83,lfill-gas,lfill-gas_r_ww,r,ww,6.4
2100,p84,CoalOldUns,CoalOldUns_r_ww,r,ww,1154.0
2100,p84,gas-CC,gas-CC_r_ww,r,ww,425.0
2100,p84,gas-CT,gas-CT,n,ww,216.7
2100,p84,hydro,hydro,n,ww,3.0
2100,p85,CoalOldUns,CoalOldUns_r_ww,r,ww,3288.0
2100,p85,biopower,biopower_r_fg,r,fg,8.0
2100,p85,coal-new,CoalOldScr_r_ww,r,ww,680.0
2100,p85,gas-CC,gas-CC_r_ww,r,ww,4441.400000000001
2100,p85,gas-CT,gas-CT,n,ww,370.6
2100,p85,hydro,hydro,n,ww,514.6
2100,p85,lfill-gas,lfill-gas_r_ww,r,ww,4.0
2100,p85,o-g-s,o-g-s_r_ww,r,ww,280.4
2100,p85,pumped-hydro,pumped-hydro,n,fsa,28.0
2100,p86,gas-CC,gas-CC_r_ww,r,ww,1264.6000000000001
2100,p86,gas-CT,gas-CT,n,ww,151.5
2100,p87,gas-CC,gas-CC_r_ww,r,ww,3829.499999999999
2100,p87,gas-CT,gas-CT,n,ww,1017.9999999999998
2100,p87,o-g-s,o-g-s_r_ww,r,ww,1511.0
2100,p88,coal-new,CoalOldScr_r_ww,r,ww,440.0
2100,p88,gas-CC,gas-CC_r_ww,r,ww,3174.0
2100,p88,gas-CT,gas-CT,n,ww,293.2
2100,p88,o-g-s,o-g-s_r_ww,r,ww,18.6
2100,p89,coal-new,coal-new_r_ww,r,ww,2913.0
2100,p89,gas-CC,gas-CC_r_ww,r,ww,1474.0
2100,p89,gas-CT,gas-CT,n,ww,1122.8000000000004
2100,p89,hydro,hydro,n,ww,1557.4000000000003
2100,p89,lfill-gas,lfill-gas_r_ww,r,ww,0.8
2100,p89,o-g-s,o-g-s_r_ww,r,ww,1536.0
2100,p9,CoalOldUns,CoalOldUns_r_ww,r,ww,17.0
2100,p9,biopower,biopower_r_fg,r,fg,359.4
2100,p9,gas-CC,gas-CC_r_ww,r,ww,7399.800000000002
2100,p9,gas-CT,gas-CT,n,ww,2803.399999999998
2100,p9,hydro,hydro,n,ww,8774.600000000002
2100,p9,lfill-gas,lfill-gas_r_ww,r,ww,76.39999999999999
2100,p9,o-g-s,o-g-s_r_ww,r,ww,1.2000000000000002
2100,p9,pumped-hydro,pumped-hydro,n,fsa,1655.6
2100,p90,CoalOldUns,CoalOldUns_r_ww,r,ww,362.0
2100,p90,coal-new,coal-new_r_ww,r,ww,756.0
2100,p90,gas-CC,gas-CC_r_ww,r,ww,8169.800000000003
2100,p90,gas-CT,gas-CT,n,ww,1524.0
2100,p90,hydro,hydro,n,ww,1734.4000000000003
2100,p90,o-g-s,o-g-s_r_ww,r,ww,242.0
2100,p91,coal-new,coal-new_r_ww,r,ww,924.0
2100,p91,gas-CC,gas-CC_r_ww,r,ww,747.0
2100,p91,gas-CT,gas-CT,n,ww,126.0
2100,p91,lfill-gas,lfill-gas_r_ww,r,ww,17.800000000000004
2100,p91,o-g-s,o-g-s_r_ww,r,ww,16.2
2100,p92,biopower,biopower_r_fg,r,fg,1.8
2100,p92,coal-new,coal-new_r_ww,r,ww,3868.0
2100,p92,gas-CC,gas-CC_r_ww,r,ww,525.0
2100,p92,gas-CT,gas-CT,n,ww,3796.0000000000027
2100,p92,hydro,hydro,n,ww,2616.6
2100,p92,lfill-gas,lfill-gas_r_ww,r,ww,3.2
2100,p92,pumped-hydro,pumped-hydro,n,fsa,1616.3
2100,p93,CoalOldUns,CoalOldUns_r_ww,r,ww,938.0
2100,p93,gas-CT,gas-CT,n,ww,714.6
2100,p93,hydro,hydro,n,ww,682.5
2100,p94,biopower,biopower_r_fg,r,fg,122.10000000000001
2100,p94,coal-new,coal-new_r_ww,r,ww,4976.0
2100,p94,gas-CC,gas-CC_r_ww,r,ww,5519.000000000001
2100,p94,gas-CT,gas-CT,n,ww,8639.199999999999
2100,p94,hydro,hydro,n,ww,1960.7999999999997
2100,p94,lfill-gas,lfill-gas_r_ww,r,ww,12.0
2100,p94,o-g-s,o-g-s_r_ww,r,ww,736.3
2100,p94,pumped-hydro,pumped-hydro,n,fsa,1862.2
2100,p95,gas-CC,gas-CC_r_ww,r,ww,546.0
2100,p95,gas-CT,gas-CT,n,ww,2050.5999999999995
2100,p95,hydro,hydro,n,ww,450.3999999999999
2100,p95,lfill-gas,lfill-gas_r_ww,r,ww,16.0
2100,p95,o-g-s,o-g-s_r_ww,r,ww,170.0
2100,p95,pumped-hydro,pumped-hydro,n,fsa,2400.0
2100,p96,CoalOldScr,CoalOldScr_r_ww,r,ww,1140.0
2100,p96,biopower,biopower_r_fg,r,fg,165.2
2100,p96,coal-new,CoalOldScr_r_ww,r,ww,415.0
2100,p96,coal-new,coal-new_r_ww,r,ww,3629.0
2100,p96,gas-CC,gas-CC_r_ww,r,ww,1853.0
2100,p96,gas-CT,gas-CT,n,ww,769.4000000000001
2100,p96,hydro,hydro,n,ww,877.5
2100,p96,lfill-gas,lfill-gas_r_ww,r,ww,23.100000000000005
2100,p96,o-g-s,o-g-s_r_ww,r,ww,348.3
2100,p96,pumped-hydro,pumped-hydro,n,fsa,576.0
2100,p97,coal-new,coal-new_r_ww,r,ww,4822.0
2100,p97,gas-CC,gas-CC_r_ww,r,ww,499.0
2100,p97,gas-CT,gas-CT,n,ww,3288.799999999999
2100,p97,hydro,hydro,n,ww,1444.7
2100,p97,lfill-gas,lfill-gas_r_ww,r,ww,11.999999999999998
2100,p97,pumped-hydro,pumped-hydro,n,fsa,86.0
2100,p98,biopower,biopower_r_fg,r,fg,90.4
2100,p98,coal-new,coal-new_r_ww,r,ww,3167.0
2100,p98,gas-CC,gas-CC_r_ww,r,ww,826.0
2100,p98,gas-CT,gas-CT,n,ww,2097.9
2100,p98,hydro,hydro,n,ww,441.79999999999995
2100,p98,lfill-gas,lfill-gas_r_ww,r,ww,7.999999999999998
2100,p99,CoalOldScr,CoalOldScr_r_ww,r,ww,14.7
2100,p99,biopower,biopower_r_fg,r,fg,156.0
2100,p99,coal-new,coal-new_r_ww,r,ww,877.0
2100,p99,gas-CC,gas-CC_r_ww,r,ww,3150.1
2100,p99,gas-CT,gas-CT,n,ww,3904.199999999997
2100,p99,hydro,hydro,n,ww,719.5999999999997
2100,p99,lfill-gas,lfill-gas_r_ww,r,ww,279.00000000000324
2100,p99,o-g-s,o-g-s_r_ww,r,ww,78.60000000000001
2100,p99,pumped-hydro,pumped-hydro,n,fsa,3241.0
